user_id,trade_id,timestamp,instrument,action,quantity,price,pnl
U1005,1cd2d9c8,2025-07-08 06:27:21,RELIANCE.BO,Sell,50,2489.38,4173.5
U1005,7ab343c1,2025-06-30 03:51:13,INFY.BO,Sell,25,1696.92,-912.96
U1005,f9c90034,2025-06-29 22:01:58,ITC.BO,Buy,100,469.87,3826.9
U1006,ef3e9152,2025-06-19 20:18:19,INFY.BO,Sell,10,1493.55,-1838.88
U1006,029d041e,2025-07-14 11:41:04,SBIN.BO,Buy,10,633.63,2715.07
U1006,607407dd,2025-07-11 05:11:08,SBIN.BO,Sell,25,549.76,2507.59
U1006,cdad8385,2025-07-11 18:15:12,ITC.BO,Sell,25,351.91,-418.63
U1006,953cf629,2025-07-16 18:49:52,TCS.BO,Sell,10,3238.15,1761.39
U1006,fd72845c,2025-06-23 15:11:41,INFY.BO,Buy,50,1651.34,1025.39
U1006,01514994,2025-06-24 21:41:53,SBIN.BO,Buy,10,575.4,-3854.15
U1006,ca317502,2025-07-12 11:57:51,INFY.BO,Sell,50,1380.6,891.74
U1006,4be0c65d,2025-07-12 23:48:28,RELIANCE.BO,Buy,50,2558.8,-482.96
U1006,a2a631f4,2025-06-30 09:56:20,ITC.BO,Buy,10,395.32,-2752.88
U1006,3afdf37c,2025-07-13 06:54:01,RELIANCE.BO,Sell,10,2472.02,4065.1
U1006,5caf87be,2025-06-21 16:02:25,TCS.BO,Buy,10,3172.01,1960.45
U1006,f07f9b5b,2025-06-18 14:27:47,INFY.BO,Buy,10,1650.57,514.27
U1006,dfc37b0b,2025-06-21 19:13:45,ITC.BO,Sell,50,487.5,-3019.78
U1006,a721112b,2025-06-27 11:51:17,TCS.BO,Sell,25,3276.61,3193.76
U1006,26b678ff,2025-06-26 00:14:10,RELIANCE.BO,Buy,10,2594.64,-2678.97
U1006,f8937f2b,2025-06-29 12:51:20,ITC.BO,Sell,100,424.86,-4248.08
U1007,f9df16d8,2025-06-19 14:44:59,ITC.BO,Buy,10,417.84,-829.02
U1007,8ceb7f14,2025-07-07 11:04:22,SBIN.BO,Buy,25,538.17,-4167.63
U1007,d853fee8,2025-06-22 16:29:20,RELIANCE.BO,Sell,100,2684.91,-2325.92
U1007,25148590,2025-07-06 07:46:43,TCS.BO,Sell,100,3355.4,-3486.55
U1007,d41aba04,2025-07-17 13:42:58,SBIN.BO,Sell,50,630.22,-2609.21
U1007,442052e7,2025-06-27 16:31:51,TCS.BO,Sell,100,3063.64,1663.61
U1007,4027d194,2025-07-12 03:45:03,SBIN.BO,Buy,100,615.79,2331.03
U1007,45751405,2025-07-11 06:35:59,ITC.BO,Sell,25,455.08,1284.22
U1007,8b761f4d,2025-07-13 12:50:00,INFY.BO,Buy,25,1533.5,351.03
U1007,bec36738,2025-06-25 12:49:51,RELIANCE.BO,Buy,25,2548.35,-1184.08
U1007,e4ce72e8,2025-06-27 01:39:09,SBIN.BO,Buy,50,557.14,317.18
U1007,6ef9aaf8,2025-07-14 21:41:02,TCS.BO,Sell,25,3138.97,1115.16
U1007,82af5d98,2025-07-07 21:25:08,RELIANCE.BO,Sell,10,2639.96,2999.08
U1007,960b1f80,2025-06-18 04:06:39,SBIN.BO,Buy,10,641.87,-2212.58
U1007,eb5f72e8,2025-06-22 04:05:40,SBIN.BO,Sell,50,548.53,-3139.05
U1008,80a7bc86,2025-07-17 11:18:55,ITC.BO,Buy,50,406.34,3792.56
U1008,40062df0,2025-07-17 15:41:41,INFY.BO,Buy,10,1694.07,-1642.68
U1008,9ce787d1,2025-06-20 04:01:39,INFY.BO,Buy,100,1568.74,-2833.21
U1008,47dfd88e,2025-06-24 16:41:46,TCS.BO,Buy,100,3482.89,3730.13
U1008,3f705b43,2025-07-13 12:00:20,TCS.BO,Buy,10,3282.75,-4224.56
U1008,5f8125fa,2025-06-19 19:12:54,INFY.BO,Sell,25,1399.38,-1467.03
U1008,d48e58af,2025-07-11 21:08:37,INFY.BO,Sell,10,1605.11,-1283.76
U1008,a70fe140,2025-07-14 19:52:39,INFY.BO,Buy,100,1471.36,-3025.25
U1008,bf6f11db,2025-07-15 03:14:29,RELIANCE.BO,Sell,50,2497.48,1893.65
U1008,fa7edce5,2025-07-16 22:15:55,ITC.BO,Buy,100,447.82,2383.97
U1008,f77cfbde,2025-07-03 11:21:21,ITC.BO,Buy,50,454.8,2654.74
U1008,3c69d72b,2025-06-19 17:43:23,ITC.BO,Sell,50,484.65,4120.69
U1008,7d146ec8,2025-07-16 23:13:25,RELIANCE.BO,Buy,10,2660.38,-4228.66
U1009,ee007153,2025-07-02 05:42:42,INFY.BO,Sell,50,1598.62,-3723.72
U1009,64f1fd05,2025-07-02 02:41:31,SBIN.BO,Sell,25,529.34,3976.01
U1009,9f0fb97d,2025-06-29 17:24:18,INFY.BO,Buy,50,1570.02,1467.07
U1009,a763a482,2025-06-23 13:19:38,TCS.BO,Sell,50,3221.34,-1221.12
U1009,38a10fdc,2025-06-19 08:53:18,ITC.BO,Buy,50,416.68,-3673.81
U1009,74211b65,2025-07-15 12:58:51,TCS.BO,Sell,10,3320.7,2490.2
U1009,0833b41a,2025-06-28 05:05:20,SBIN.BO,Buy,10,502.93,4.1
U1009,6a29f48b,2025-07-10 04:37:11,RELIANCE.BO,Sell,10,2636.54,956.18
U1009,95185ea1,2025-07-08 05:39:26,INFY.BO,Sell,10,1687.5,-3522.94
U1009,fe3d8d08,2025-06-22 04:42:02,RELIANCE.BO,Sell,10,2511.77,-1870.31
U1009,4ac7fe64,2025-06-25 07:46:03,INFY.BO,Buy,50,1409.6,4389.52
U1009,2419731a,2025-07-03 23:12:58,INFY.BO,Sell,25,1386.4,1046.9
U1009,ea8836c7,2025-07-17 16:49:15,SBIN.BO,Sell,10,640.73,2360.33
U1009,302263ca,2025-07-06 19:30:02,SBIN.BO,Sell,50,549.26,-2742.51
U1009,83d1f285,2025-07-15 15:12:15,TCS.BO,Sell,10,3294.55,4286.14
U1009,df25174b,2025-07-04 17:32:11,SBIN.BO,Buy,100,588.87,-2190.84
U1009,da18d882,2025-07-15 11:52:44,SBIN.BO,Sell,10,593.25,-1873.99
U1009,a8ca691f,2025-07-15 13:24:10,ITC.BO,Buy,25,438.34,2363.41
U1009,e765d256,2025-06-23 14:43:59,TCS.BO,Sell,25,3595.39,3585.13
U1010,00fbd9a2,2025-07-01 02:15:36,RELIANCE.BO,Buy,25,2412.34,-2509.63
U1010,333b8eaa,2025-07-05 00:27:02,SBIN.BO,Buy,50,625.06,330.45
U1010,20788ff6,2025-07-15 02:45:54,RELIANCE.BO,Buy,25,2675.19,-4060.22
U1010,68283bbc,2025-07-13 15:55:50,TCS.BO,Buy,10,3143.13,4656.62
U1010,d5bbd4b1,2025-06-18 06:20:02,SBIN.BO,Buy,10,647.78,2117.24
U1010,a8ba721b,2025-06-21 20:00:50,SBIN.BO,Buy,50,604.77,3144.07
U1010,a70dd36f,2025-06-28 23:00:06,ITC.BO,Sell,10,364.68,-3589.06
U1010,98146646,2025-07-15 15:36:40,INFY.BO,Sell,25,1381.5,766.8
U1010,5ba3ffc5,2025-07-02 08:29:16,ITC.BO,Buy,100,470.7,-1437.66
U1010,23617162,2025-07-12 23:32:00,TCS.BO,Sell,100,3387.37,1590.32
U1010,6a89777c,2025-07-03 14:02:55,INFY.BO,Buy,10,1535.26,2106.67
U1010,4674e51e,2025-06-20 03:53:57,INFY.BO,Buy,100,1418.7,-4345.19
U1010,267efe85,2025-06-27 08:49:35,SBIN.BO,Buy,25,533.07,-4615.72
U1010,a01800f2,2025-06-19 00:37:10,TCS.BO,Buy,50,3275.72,513.78
U1010,e5f35e20,2025-07-05 20:50:01,RELIANCE.BO,Sell,100,2444.79,-146.8
U1010,4e321f76,2025-07-05 10:15:00,TCS.BO,Sell,25,3534.1,2238.26
U1011,1830246f,2025-06-20 00:34:31,ITC.BO,Sell,100,419.97,1255.94
U1011,f7465f19,2025-06-21 17:51:34,SBIN.BO,Sell,10,507.44,1731.28
U1011,ff86c5b5,2025-06-22 15:20:24,SBIN.BO,Buy,100,502.47,-611.06
U1011,952ed493,2025-07-04 12:54:35,RELIANCE.BO,Sell,100,2441.94,2950.82
U1011,5eb86be8,2025-07-15 16:13:02,RELIANCE.BO,Sell,50,2676.0,2422.85
U1011,771b1ff7,2025-06-19 13:53:08,ITC.BO,Sell,100,362.84,23.58
U1011,6b19a3cd,2025-06-26 18:22:15,INFY.BO,Buy,50,1654.27,-1232.0
U1011,cab07929,2025-06-20 07:36:43,RELIANCE.BO,Buy,50,2538.19,3141.27
U1011,0f6a38e0,2025-06-18 20:42:30,RELIANCE.BO,Buy,10,2540.82,-4886.15
U1011,8eb3db64,2025-07-14 09:03:20,RELIANCE.BO,Buy,50,2408.45,-2614.92
U1011,94d47cf3,2025-06-23 05:11:13,ITC.BO,Buy,100,433.34,2903.0
U1012,d8a89764,2025-06-28 18:23:33,INFY.BO,Buy,25,1490.77,-2770.02
U1012,010a3a08,2025-07-01 21:21:50,TCS.BO,Sell,100,3216.82,-746.86
U1012,69bd3dfb,2025-07-10 22:30:29,INFY.BO,Buy,10,1682.76,-4148.01
U1012,b8ae4c18,2025-07-14 11:33:35,RELIANCE.BO,Buy,10,2629.09,1802.16
U1012,1f30b363,2025-06-27 05:33:48,RELIANCE.BO,Sell,25,2446.97,1563.95
U1012,c0abf9d9,2025-07-12 06:08:12,SBIN.BO,Buy,25,501.61,-223.68
U1012,58d8239e,2025-06-22 06:38:03,INFY.BO,Buy,100,1468.03,2506.4
U1012,b97224e7,2025-07-06 18:26:47,ITC.BO,Buy,50,442.1,-817.53
U1012,7b739ddd,2025-06-30 11:58:45,RELIANCE.BO,Sell,100,2449.21,-248.74
U1012,56e7b3dc,2025-06-21 11:54:30,RELIANCE.BO,Sell,10,2673.01,-4053.32
U1012,c23e2578,2025-07-18 01:15:02,SBIN.BO,Buy,50,514.22,-2939.46
U1012,4dfbfbe4,2025-07-07 02:29:14,SBIN.BO,Sell,10,649.31,-226.86
U1012,406f4f99,2025-07-06 16:12:11,SBIN.BO,Buy,10,576.01,-3887.94
U1012,9e5c4fb5,2025-07-16 14:01:47,SBIN.BO,Buy,10,517.92,1932.93
U1012,fbeac6cc,2025-06-18 20:50:55,SBIN.BO,Sell,25,609.49,2210.93
U1012,fc1bdc92,2025-06-28 17:15:42,ITC.BO,Buy,100,440.38,2899.84
U1012,53e34e5d,2025-06-18 11:55:19,SBIN.BO,Buy,100,626.42,-4563.42
U1013,91fffc54,2025-07-12 22:45:15,RELIANCE.BO,Sell,25,2636.53,3701.46
U1013,03f62a2b,2025-06-27 09:22:21,INFY.BO,Buy,50,1452.94,-4574.96
U1013,6a6123af,2025-07-17 16:15:31,RELIANCE.BO,Buy,100,2595.81,1584.45
U1013,cdffd7b3,2025-06-25 05:10:57,TCS.BO,Buy,25,3174.82,916.68
U1013,de8e5a0f,2025-07-12 18:23:29,TCS.BO,Buy,50,3383.76,2783.4
U1013,7701279b,2025-07-12 16:54:15,INFY.BO,Sell,100,1677.04,-796.45
U1013,252bc366,2025-06-24 19:08:14,RELIANCE.BO,Sell,100,2689.24,4201.24
U1013,c7b21147,2025-07-11 05:04:36,INFY.BO,Sell,25,1634.69,2265.76
U1013,55bb2260,2025-06-25 21:47:28,INFY.BO,Buy,100,1540.9,2611.95
U1013,33e8fd46,2025-06-25 18:11:03,INFY.BO,Sell,10,1525.68,1042.73
U1013,0dd46fce,2025-06-20 05:05:46,INFY.BO,Buy,10,1433.68,4611.33
U1014,bcbc3843,2025-07-01 01:29:37,SBIN.BO,Sell,10,598.35,1916.89
U1014,49fd2051,2025-06-24 13:54:07,TCS.BO,Buy,10,3461.71,-3003.58
U1014,c118122d,2025-06-23 04:05:37,SBIN.BO,Sell,10,538.08,-2149.91
U1014,724a0b98,2025-06-18 13:38:37,ITC.BO,Sell,50,437.93,-1614.6
U1014,72981e86,2025-06-27 07:44:12,ITC.BO,Buy,25,430.84,1915.09
U1014,b29ad023,2025-07-08 03:48:21,RELIANCE.BO,Sell,50,2543.98,2329.2
U1014,a7427376,2025-06-27 14:42:36,INFY.BO,Sell,25,1662.35,-2560.0
U1014,767c715d,2025-06-21 16:25:40,RELIANCE.BO,Sell,100,2699.39,3775.59
U1014,a9ddb84a,2025-06-22 10:06:04,INFY.BO,Buy,50,1515.61,-651.83
U1014,62f62536,2025-06-24 19:21:33,INFY.BO,Sell,25,1451.9,473.97
U1014,22f19b2d,2025-06-25 05:16:22,INFY.BO,Buy,50,1370.36,-2501.35
U1014,01b70fca,2025-07-08 18:12:18,SBIN.BO,Sell,100,522.16,1015.25
U1014,6ea84314,2025-07-02 06:16:25,ITC.BO,Buy,10,458.48,-1394.14
U1015,f4d4fa90,2025-07-03 17:01:30,INFY.BO,Sell,10,1498.63,-1284.79
U1015,e53f3e22,2025-06-30 06:29:10,RELIANCE.BO,Sell,100,2654.14,4155.22
U1015,4e4be6de,2025-07-04 08:15:38,SBIN.BO,Sell,25,565.98,199.56
U1015,9972b4bf,2025-06-24 10:32:27,ITC.BO,Buy,25,473.39,-4058.82
U1015,5c6df299,2025-07-01 10:32:56,SBIN.BO,Buy,50,643.16,4245.06
U1015,820b1650,2025-06-29 10:52:07,SBIN.BO,Buy,25,548.05,-330.93
U1015,77965dba,2025-07-01 10:54:54,RELIANCE.BO,Sell,50,2560.07,1665.19
U1015,81822210,2025-07-04 17:33:44,INFY.BO,Sell,100,1381.51,-2411.76
U1015,4118ff24,2025-06-19 01:55:10,INFY.BO,Sell,50,1391.87,4354.97
U1015,ace9f4df,2025-07-17 11:19:39,INFY.BO,Buy,50,1666.37,-4610.49
U1015,ff5affe4,2025-07-11 14:05:39,ITC.BO,Sell,10,388.66,1178.74
U1015,1b3b46b9,2025-07-03 07:00:33,RELIANCE.BO,Buy,10,2620.82,278.94
U1015,0524b01c,2025-07-14 00:31:55,ITC.BO,Sell,50,420.54,-253.79
U1015,55a0e892,2025-06-22 04:13:51,TCS.BO,Sell,25,3131.97,-3983.0
U1015,d9b41a70,2025-06-18 11:18:53,RELIANCE.BO,Sell,25,2405.44,581.8
U1015,0cbe6d7f,2025-07-09 03:42:52,TCS.BO,Sell,25,3198.41,-435.09
U1015,40e29e86,2025-07-07 03:47:09,RELIANCE.BO,Buy,10,2572.18,-317.71
U1015,50139be9,2025-07-10 22:54:23,RELIANCE.BO,Buy,10,2623.27,-4280.63
U1016,e83c2111,2025-06-27 16:52:12,ITC.BO,Sell,100,406.91,-988.09
U1016,a9548c62,2025-07-07 19:18:02,INFY.BO,Sell,100,1509.09,3096.65
U1016,48ab4e12,2025-06-23 23:16:03,TCS.BO,Buy,100,3106.71,-4735.93
U1016,48899bd1,2025-06-29 09:58:10,ITC.BO,Buy,100,385.84,552.2
U1016,ea1b2cff,2025-07-02 16:17:53,RELIANCE.BO,Sell,25,2524.98,-4760.5
U1016,376f6c2e,2025-07-15 22:19:54,TCS.BO,Buy,50,3209.95,168.31
U1016,b31ddde4,2025-07-08 08:52:57,TCS.BO,Sell,100,3366.35,-3829.27
U1016,d1cc0cd6,2025-07-13 10:18:41,SBIN.BO,Buy,10,599.71,975.74
U1016,a9802923,2025-07-01 21:19:01,TCS.BO,Buy,10,3213.25,-2614.64
U1016,93ce7ad6,2025-06-24 18:27:15,INFY.BO,Sell,25,1494.59,-4517.19
U1016,1ee1dab3,2025-07-01 23:16:45,RELIANCE.BO,Buy,50,2670.37,-2948.13
U1016,dffbff28,2025-07-11 00:41:04,TCS.BO,Buy,100,3472.35,-4653.55
U1016,31c4e2b0,2025-07-12 08:01:39,INFY.BO,Buy,25,1582.77,-228.9
U1017,3466ab4a,2025-06-22 22:01:33,INFY.BO,Sell,100,1382.56,-1390.64
U1017,c8c5316f,2025-07-05 16:47:56,RELIANCE.BO,Buy,10,2688.12,3589.21
U1017,3cf61de3,2025-06-28 15:57:42,ITC.BO,Sell,25,413.35,-786.96
U1017,542c6b23,2025-07-01 07:32:05,SBIN.BO,Buy,25,622.57,-2511.02
U1017,9f5bd7d9,2025-07-03 19:08:46,SBIN.BO,Buy,25,575.63,1703.45
U1017,1c81b829,2025-06-21 19:46:49,ITC.BO,Buy,10,370.34,-990.39
U1017,f6c71468,2025-06-28 00:38:42,INFY.BO,Sell,50,1650.08,-806.93
U1017,42841a9b,2025-07-06 12:22:06,SBIN.BO,Buy,50,627.94,480.48
U1017,67a6d633,2025-07-01 16:46:03,RELIANCE.BO,Buy,50,2622.6,-4000.08
U1017,5374673b,2025-06-25 14:19:30,ITC.BO,Buy,100,429.42,-3440.53
U1018,fea03fdd,2025-06-18 14:36:08,INFY.BO,Sell,10,1686.3,2354.98
U1018,c1eb103e,2025-07-09 08:25:38,SBIN.BO,Sell,100,576.69,-4412.87
U1018,6f8d5e0d,2025-06-28 22:58:38,INFY.BO,Sell,50,1614.29,1196.25
U1018,6bf42d0c,2025-07-17 16:56:20,TCS.BO,Buy,25,3541.73,-635.72
U1018,fb6bef55,2025-07-14 01:30:57,RELIANCE.BO,Buy,100,2594.85,2751.84
U1018,c257d7cb,2025-07-01 03:18:44,SBIN.BO,Sell,25,613.83,3534.93
U1018,539ed8c2,2025-07-16 12:41:16,RELIANCE.BO,Sell,25,2485.56,1914.03
U1018,f2d32dde,2025-06-19 10:45:55,TCS.BO,Buy,50,3264.04,-3067.74
U1018,a144e5ea,2025-06-26 03:11:01,SBIN.BO,Sell,10,562.2,2374.03
U1018,3ee42be1,2025-07-10 18:24:38,ITC.BO,Buy,50,364.63,-1943.57
U1018,825e7642,2025-07-17 15:27:57,INFY.BO,Sell,100,1496.49,4174.2
U1018,6ddc903a,2025-07-03 11:48:00,TCS.BO,Sell,50,3128.37,-2955.78
U1018,50aec172,2025-06-27 19:07:39,TCS.BO,Sell,50,3158.4,-654.84
U1018,407ecfef,2025-07-09 23:42:09,INFY.BO,Sell,100,1598.15,-171.22
U1018,30afa9d8,2025-06-21 05:58:09,SBIN.BO,Buy,10,643.49,-2744.92
U1018,0179b94b,2025-06-27 19:27:58,INFY.BO,Sell,10,1393.2,1069.76
U1018,bb00668c,2025-06-22 01:31:47,ITC.BO,Buy,100,387.62,1967.7
U1018,ee0bf02d,2025-07-10 04:05:29,RELIANCE.BO,Sell,100,2608.96,-2617.06
U1018,3221151d,2025-06-26 19:36:24,TCS.BO,Buy,100,3106.58,-1870.5
U1018,2d569650,2025-07-01 23:32:26,RELIANCE.BO,Sell,100,2458.96,-148.94
U1019,2f2213c4,2025-07-15 10:47:28,ITC.BO,Buy,25,471.52,-477.51
U1019,3e4e375c,2025-07-16 23:43:28,INFY.BO,Buy,100,1583.88,-3471.99
